"X","Grupo","IdEvaluado","IdEvaluador","Criterio","Calificacion","Comentario","Sentimiento","Relevancia"
"1600","GRUPO 1","25","29","Calidad de Argumentos","2"," ","",""
"1601","GRUPO 1","26","30","Calidad de Argumentos","3"," ","",""
"1602","GRUPO 1","27","31","Calidad de Argumentos","3"," ","",""
"1603","GRUPO 1","28","32","Calidad de Argumentos","3"," ","",""
"1604","GRUPO 1","29","33","Calidad de Argumentos","3"," ","",""
"1605","GRUPO 1","30","34","Calidad de Argumentos","4"," ","",""
"1606","GRUPO 1","31","36","Calidad de Argumentos","3"," ","",""
"1607","GRUPO 1","32","37","Calidad de Argumentos","2","No hubo argumentación","-1",""
"1608","GRUPO 2","1","1","Calidad de Argumentos","3"," ","",""
"1609","GRUPO 2","2","3","Calidad de Argumentos","3","presentaron una sustentación muy conncento","1",""
"1610","GRUPO 2","3","4","Calidad de Argumentos","2"," ","",""
"1611","GRUPO 2","4","7","Calidad de Argumentos","3"," ","",""
"1612","GRUPO 2","5","8","Calidad de Argumentos","2"," ","",""
"1613","GRUPO 2","6","9","Calidad de Argumentos","2"," ","",""
"1614","GRUPO 2","7","10","Calidad de Argumentos","3"," ","",""
"1615","GRUPO 2","8","11","Calidad de Argumentos","3"," ","",""
"1616","GRUPO 2","9","12","Calidad de Argumentos","2","No abarcaron comoletamente el tema","-1",""
"1617","GRUPO 2","10","13","Calidad de Argumentos","3"," ","",""
"1618","GRUPO 2","11","14","Calidad de Argumentos","3","Su información estuvo un poco indesisa","-1",""
"1619","GRUPO 2","12","15","Calidad de Argumentos","2"," ","",""
"1620","GRUPO 2","13","16","Calidad de Argumentos","3","Más fluides de palabras","0",""
"1621","GRUPO 2","14","19","Calidad de Argumentos","3"," ","",""
"1622","GRUPO 2","15","20","Calidad de Argumentos","4"," ","",""
"1623","GRUPO 2","16","21","Calidad de Argumentos","2"," ","",""
"1624","GRUPO 2","17","22","Calidad de Argumentos","3"," ","",""
"1625","GRUPO 2","18","23","Calidad de Argumentos","2","Faltó argumentar más cerca de la demostración","-1",""
"1626","GRUPO 2","19","24","Calidad de Argumentos","3"," ","",""
"1627","GRUPO 2","20","25","Calidad de Argumentos","2","No sabia explicar el tema","-1",""
"1628","GRUPO 2","21","26","Calidad de Argumentos","3"," ","",""
"1629","GRUPO 2","22","27","Calidad de Argumentos","1"," ","",""
"1630","GRUPO 2","23","28","Calidad de Argumentos","3"," ","",""
"1631","GRUPO 2","24","29","Calidad de Argumentos","3"," ","",""
"1632","GRUPO 2","25","30","Calidad de Argumentos","3"," ","",""
"1633","GRUPO 2","26","31","Calidad de Argumentos","4"," ","",""
"1634","GRUPO 2","27","32","Calidad de Argumentos","2"," ","",""
"1635","GRUPO 2","28","33","Calidad de Argumentos","3"," ","",""
"1636","GRUPO 2","29","34","Calidad de Argumentos","3","Faltaron las metricas","-1",""
"1637","GRUPO 2","30","36","Calidad de Argumentos","3"," ","",""
"1638","GRUPO 2","31","37","Calidad de Argumentos","2","Sin conclusiones claras","-1",""
"1639","GRUPO 3","1","5","Calidad de Argumentos","3"," ","",""
"1640","GRUPO 3","2","6","Calidad de Argumentos","2","Le falto la optimización","-1",""
"1641","GRUPO 3","3","7","Calidad de Argumentos","2","Existía una parte pero no lo que requería","0",""
"1642","GRUPO 3","4","8","Calidad de Argumentos","3"," ","",""
"1643","GRUPO 3","5","9","Calidad de Argumentos","2"," ","",""
"1644","GRUPO 3","6","10","Calidad de Argumentos","4"," ","",""
"1645","GRUPO 3","7","11","Calidad de Argumentos","2"," ","",""
"1646","GRUPO 3","8","13","Calidad de Argumentos","2","Se presentaron los resultados de manera general mas no las métricas especificas, ejemplo aceleración","0",""
"1647","GRUPO 3","9","14","Calidad de Argumentos","3","Todo lo expuesto tiene la base del informe","1",""
"1648","GRUPO 3","10","16","Calidad de Argumentos","2"," ","",""
"1649","GRUPO 3","11","17","Calidad de Argumentos","3"," ","",""
"1650","GRUPO 3","12","18","Calidad de Argumentos","2"," ","",""
"1651","GRUPO 3","13","19","Calidad de Argumentos","2"," ","",""
"1652","GRUPO 3","14","20","Calidad de Argumentos","2"," ","",""
"1653","GRUPO 3","15","23","Calidad de Argumentos","3","Fue precisa pero falto explicación","0",""
"1654","GRUPO 3","16","25","Calidad de Argumentos","2","Sin resultado","-1",""
"1655","GRUPO 3","17","26","Calidad de Argumentos","3"," ","",""
"1656","GRUPO 3","18","27","Calidad de Argumentos","2","No me gusto","-1",""
"1657","GRUPO 3","19","28","Calidad de Argumentos","2"," ","",""
"1658","GRUPO 3","20","29","Calidad de Argumentos","2"," ","",""
"1659","GRUPO 3","21","30","Calidad de Argumentos","2","No hay resultados solo explicación en teoría","-1",""
"1660","GRUPO 3","22","31","Calidad de Argumentos","2"," ","",""
"1661","GRUPO 4","1","1","Calidad de Argumentos","3"," ","",""
"1662","GRUPO 4","2","2","Calidad de Argumentos","4","Sus conocimientos cmplementados en el informe debido a su experimentos fueron muy importantes para el desarrollo del informe.","1",""
"1663","GRUPO 4","3","3","Calidad de Argumentos","2","Lo que presentaron estuvo muy bien aunque les faltó los resultados.","0",""
"1664","GRUPO 4","4","4","Calidad de Argumentos","2"," ","",""
"1665","GRUPO 4","5","5","Calidad de Argumentos","5","Mejorar los argumentos para poder comprender mejor.","0",""
"1666","GRUPO 4","6","6","Calidad de Argumentos","4"," ","",""
"1667","GRUPO 4","7","7","Calidad de Argumentos","2"," ","",""
"1668","GRUPO 4","8","8","Calidad de Argumentos","2"," ","",""
"1669","GRUPO 4","9","9","Calidad de Argumentos","3"," ","",""
"1670","GRUPO 4","10","10","Calidad de Argumentos","2"," ","",""
"1671","GRUPO 4","11","11","Calidad de Argumentos","3","Explicar algo mas.","0",""
"1672","GRUPO 4","12","12","Calidad de Argumentos","2"," ","",""
"1673","GRUPO 4","13","13","Calidad de Argumentos","3"," ","",""
"1674","GRUPO 4","14","14","Calidad de Argumentos","2"," ","",""
"1675","GRUPO 4","15","15","Calidad de Argumentos","2"," ","",""
"1676","GRUPO 4","16","16","Calidad de Argumentos","1","No concordaban con el tema.","-1",""
"1677","GRUPO 4","17","19","Calidad de Argumentos","2"," ","",""
"1678","GRUPO 4","18","20","Calidad de Argumentos","3"," ","",""
"1679","GRUPO 4","19","21","Calidad de Argumentos","3"," ","",""
"1680","GRUPO 4","20","22","Calidad de Argumentos","2"," ","",""
"1681","GRUPO 4","21","23","Calidad de Argumentos","1","Nada argumentacion por parte de los compañeros.","-1",""
"1682","GRUPO 4","22","24","Calidad de Argumentos","3"," ","",""
"1683","GRUPO 4","23","25","Calidad de Argumentos","2","Leyeron los argumentos","-1",""
"1684","GRUPO 4","24","26","Calidad de Argumentos","2"," ","",""
"1685","GRUPO 4","25","27","Calidad de Argumentos","2"," ","",""
"1686","GRUPO 4","26","28","Calidad de Argumentos","3"," ","",""
"1687","GRUPO 4","27","29","Calidad de Argumentos","2"," ","",""
"1688","GRUPO 4","28","31","Calidad de Argumentos","3"," ","",""
"1689","GRUPO 4","29","34","Calidad de Argumentos","2","Faltó argumentacion.","-1",""
"1690","GRUPO 4","30","35","Calidad de Argumentos","2"," ","",""
"1691","GRUPO 4","31","37","Calidad de Argumentos","3","La argumentacion faltó sobre los objetivos obtenidos.","-1",""
"1692","GRUPO 4","32","0","Calidad de Argumentos","0"," ","",""
"1693","GRUPO 6","1","5","Calidad de Argumentos","3"," ","",""
"1694","GRUPO 6","2","6","Calidad de Argumentos","4","Fue entendible y claro","1",""
"1695","GRUPO 6","3","7","Calidad de Argumentos","3","Si porque se mostro una parte del resultado pero como existió una parte congelada falos","0",""
"1696","GRUPO 6","4","8","Calidad de Argumentos","3"," ","",""
"1697","GRUPO 6","5","9","Calidad de Argumentos","1"," ","",""
"1698","GRUPO 6","6","10","Calidad de Argumentos","3"," ","",""
"1699","GRUPO 6","7","13","Calidad de Argumentos","1"," ","",""
"1700","GRUPO 6","8","14","Calidad de Argumentos","3","Tenia base la información dada","1",""
"1701","GRUPO 6","9","16","Calidad de Argumentos","1"," ","",""
"1702","GRUPO 6","10","17","Calidad de Argumentos","3"," ","",""
"1703","GRUPO 6","11","18","Calidad de Argumentos","2"," ","",""
"1704","GRUPO 6","12","19","Calidad de Argumentos","3"," ","",""
"1705","GRUPO 6","13","20","Calidad de Argumentos","2","Se presentaron los resultados y conclusiones de el proyecto","1",""
"1706","GRUPO 6","14","23","Calidad de Argumentos","3","Les falto","-1",""
"1707","GRUPO 6","15","25","Calidad de Argumentos","3","Cuenta con lo necesario a medias","0",""
"1708","GRUPO 6","16","26","Calidad de Argumentos","3"," ","",""
"1709","GRUPO 6","17","27","Calidad de Argumentos","2","Le falta la métrica","-1",""
"1710","GRUPO 6","18","30","Calidad de Argumentos","3","Si tiene aunque poco","0",""
"1711","GRUPO 6","19","31","Calidad de Argumentos","3"," ","",""
"1712","GRUPO 6","20","32","Calidad de Argumentos","2"," ","",""
"1713","GRUPO 6","21","0","Calidad de Argumentos","0"," ","",""
"1714","GRUPO 6","22","0","Calidad de Argumentos","0"," ","",""
"1715","GRUPO 7","1","1","Calidad de Argumentos","3"," ","",""
"1716","GRUPO 7","2","2","Calidad de Argumentos","4","SUS  DOMINIO DEL TEMA PERMITIO TRANSPARENTAR Y ASI FILTAR LA INFORMACION EN NUEVOS MODOS DE COMPRENSION","1",""
"1717","GRUPO 7","3","4","Calidad de Argumentos","4"," ","",""
"1718","GRUPO 7","4","5","Calidad de Argumentos","3"," ","",""
"1719","GRUPO 7","5","6","Calidad de Argumentos","4"," ","",""
"1720","GRUPO 7","6","8","Calidad de Argumentos","3"," ","",""
"1721","GRUPO 7","7","9","Calidad de Argumentos","3"," ","",""
"1722","GRUPO 7","8","10","Calidad de Argumentos","2"," ","",""
"1723","GRUPO 7","9","11","Calidad de Argumentos","4"," ","",""
"1724","GRUPO 7","10","12","Calidad de Argumentos","4"," ","",""
"1725","GRUPO 7","11","13","Calidad de Argumentos","3"," ","",""
"1726","GRUPO 7","12","14","Calidad de Argumentos","4","LOS ARGUMENTOS FUERON VALIDOS","1",""
"1727","GRUPO 7","13","15","Calidad de Argumentos","4"," ","",""
"1728","GRUPO 7","14","16","Calidad de Argumentos","3","MAS SOPORTE EN LOS RESULTADOS","0",""
"1729","GRUPO 7","15","17","Calidad de Argumentos","3","HASTA LO Q MOSTRARON ESTA DE ACORDE AL PROYECTO PERO NO ESTA COMPLETO","0",""
"1730","GRUPO 7","16","19","Calidad de Argumentos","3"," ","",""
"1731","GRUPO 7","17","20","Calidad de Argumentos","4"," ","",""
"1732","GRUPO 7","18","21","Calidad de Argumentos","3"," ","",""
"1733","GRUPO 7","19","22","Calidad de Argumentos","2"," ","",""
"1734","GRUPO 7","20","23","Calidad de Argumentos","4"," ","",""
"1735","GRUPO 7","21","24","Calidad de Argumentos","3","SE PRESENTO EL RESPECTIVO RESULTADO EL CUAL CONVIERTE EN EL CODIGO Y EJECUCION","1",""
"1736","GRUPO 7","22","25","Calidad de Argumentos","3"," ","",""
"1737","GRUPO 7","23","26","Calidad de Argumentos","3"," ","",""
"1738","GRUPO 7","24","27","Calidad de Argumentos","4"," ","",""
"1739","GRUPO 7","25","28","Calidad de Argumentos","4"," ","",""
"1740","GRUPO 7","26","29","Calidad de Argumentos","4"," ","",""
"1741","GRUPO 7","27","30","Calidad de Argumentos","3"," ","",""
"1742","GRUPO 7","28","31","Calidad de Argumentos","3"," ","",""
"1743","GRUPO 7","29","32","Calidad de Argumentos","4"," ","",""
"1744","GRUPO 7","30","33","Calidad de Argumentos","3"," ","",""
"1745","GRUPO 7","31","34","Calidad de Argumentos","4"," ","",""
"1746","GRUPO 7","32","35","Calidad de Argumentos","4"," ","",""
"1747","GRUPO 7","33","36","Calidad de Argumentos","3"," ","",""
"1748","GRUPO 7","34","37","Calidad de Argumentos","4"," ","",""
"1749","GRUPO 7","35","38","Calidad de Argumentos","3"," ","",""
"1750","GRUPO 8","1","1","Calidad de Argumentos","3"," ","",""
"1751","GRUPO 8","2","2","Calidad de Argumentos","3","EXCELENTES ARGUMENTOS,NO CONSIDERARON TOTALMENTE LA INVESTIGACION","0",""
"1752","GRUPO 8","3","3","Calidad de Argumentos","3","FUERON ARGUMENTOS JURIDICOS MUY CONSISTENTES","1",""
"1753","GRUPO 8","4","4","Calidad de Argumentos","2"," ","",""
"1754","GRUPO 8","5","5","Calidad de Argumentos","3"," ","",""
"1755","GRUPO 8","6","6","Calidad de Argumentos","4"," ","",""
"1756","GRUPO 8","7","7","Calidad de Argumentos","2","NO VI CONCLUSIONES DEL TEMA","-1",""
"1757","GRUPO 8","8","8","Calidad de Argumentos","3"," ","",""
"1758","GRUPO 8","9","9","Calidad de Argumentos","2"," ","",""
"1759","GRUPO 8","10","10","Calidad de Argumentos","3"," ","",""
"1760","GRUPO 8","11","11","Calidad de Argumentos","3"," ","",""
"1761","GRUPO 8","12","12","Calidad de Argumentos","2"," ","",""
"1762","GRUPO 8","13","13","Calidad de Argumentos","3"," ","",""
"1763","GRUPO 8","14","14","Calidad de Argumentos","3","LOS ARGUMENTOS FUERON ACEPTABLES","1",""
"1764","GRUPO 8","15","15","Calidad de Argumentos","3"," ","",""
"1765","GRUPO 8","16","16","Calidad de Argumentos","2","MAS ARGUMENTACION","0",""
"1766","GRUPO 8","17","17","Calidad de Argumentos","3","FALTAN LAS MATRICES","-1",""
"1767","GRUPO 8","18","19","Calidad de Argumentos","3"," ","",""
"1768","GRUPO 8","19","20","Calidad de Argumentos","3"," ","",""
"1769","GRUPO 8","20","21","Calidad de Argumentos","3"," ","",""
"1770","GRUPO 8","21","22","Calidad de Argumentos","2"," ","",""
"1771","GRUPO 8","22","23","Calidad de Argumentos","3","FALTO ACLARAR LA ARGUMENTACION","-1",""
"1772","GRUPO 8","23","24","Calidad de Argumentos","3","FALTA  ARGUMENTAR UN POCO MAS ,PERO ESTUVO MUY BIEN","0",""
"1773","GRUPO 8","24","25","Calidad de Argumentos","3"," ","",""
"1774","GRUPO 8","25","26","Calidad de Argumentos","3"," ","",""
"1775","GRUPO 8","26","27","Calidad de Argumentos","2"," ","",""
"1776","GRUPO 8","27","28","Calidad de Argumentos","4"," ","",""
"1777","GRUPO 8","28","29","Calidad de Argumentos","2"," ","",""
"1778","GRUPO 8","29","30","Calidad de Argumentos","3"," ","",""
"1779","GRUPO 8","30","32","Calidad de Argumentos","2"," ","",""
"1780","GRUPO 8","31","33","Calidad de Argumentos","3"," ","",""
"1781","GRUPO 8","32","34","Calidad de Argumentos","4"," ","",""
"1782","GRUPO 8","33","35","Calidad de Argumentos","3"," ","",""
"1783","GRUPO 8","34","36","Calidad de Argumentos","3"," ","",""
"1784","GRUPO 8","35","37","Calidad de Argumentos","3"," ","",""
"1785","GRUPO 8","36","38","Calidad de Argumentos","4"," ","",""
"1786","GRUPO 8C","1","4","Calidad de Argumentos","3","Los argumentos son muy técnicos y buenos","1",""
"1787","GRUPO 8C","2","5","Calidad de Argumentos","4"," ","",""
"1788","GRUPO 8C","3","6","Calidad de Argumentos","4","Fue buena","1",""
"1789","GRUPO 8C","4","7","Calidad de Argumentos","3","Las presentaciones esta bien pero se quedaban al bien pero se quedaban al momento de avanzar con la explicación","0",""
"1790","GRUPO 8C","5","8","Calidad de Argumentos","3"," ","",""
"1791","GRUPO 8C","6","9","Calidad de Argumentos","2"," ","",""
"1792","GRUPO 8C","7","10","Calidad de Argumentos","3"," ","",""
"1793","GRUPO 8C","8","11","Calidad de Argumentos","3"," ","",""
"1794","GRUPO 8C","9","13","Calidad de Argumentos","3","Se cumplió con ciertos parametros","0",""
"1795","GRUPO 8C","10","14","Calidad de Argumentos","3"," ","",""
"1796","GRUPO 8C","11","16","Calidad de Argumentos","2"," ","",""
"1797","GRUPO 8C","12","17","Calidad de Argumentos","3"," ","",""
"1798","GRUPO 8C","13","18","Calidad de Argumentos","2"," ","",""
"1799","GRUPO 8C","14","19","Calidad de Argumentos","2"," ","",""
"1800","GRUPO 8C","15","20","Calidad de Argumentos","3","Si, su información estuvo acorde a su presentación","1",""
"1801","GRUPO 8C","16","23","Calidad de Argumentos","4","Estuvo muy claro","1",""
"1802","GRUPO 8C","17","24","Calidad de Argumentos","3","Los argumentos son muy tecnicos y buenos","1",""
"1803","GRUPO 8C","18","26","Calidad de Argumentos","2"," ","",""
"1804","GRUPO 8C","19","27","Calidad de Argumentos","2","La argumentación no me gustó","-1",""
"1805","GRUPO 8C","20","28","Calidad de Argumentos","3"," ","",""
"1806","GRUPO 8C","21","29","Calidad de Argumentos","2"," ","",""
"1807","GRUPO 8C","22","32","Calidad de Argumentos","2"," ","",""
"1808","GRUPO 10","1","4","Calidad de Argumentos","0"," ","",""
"1809","GRUPO 10","2","5","Calidad de Argumentos","3"," ","",""
"1810","GRUPO 10","3","6","Calidad de Argumentos","4","Se le entendió todo desde la historia.","1",""
"1811","GRUPO 10","4","7","Calidad de Argumentos","3","Si esta acorde a su trabajo","1",""
"1812","GRUPO 10","5","8","Calidad de Argumentos","3"," ","",""
"1813","GRUPO 10","6","9","Calidad de Argumentos","2"," ","",""
"1814","GRUPO 10","7","10","Calidad de Argumentos","4"," ","",""
"1815","GRUPO 10","8","11","Calidad de Argumentos","3"," ","",""
"1816","GRUPO 10","9","13","Calidad de Argumentos","4","El demo evidenció el funcionamiento en base a el análisis teórico expuesto.","1",""
"1817","GRUPO 10","10","14","Calidad de Argumentos","3"," ","",""
"1818","GRUPO 10","11","16","Calidad de Argumentos","2"," ","",""
"1819","GRUPO 10","12","17","Calidad de Argumentos","3"," ","",""
"1820","GRUPO 10","13","19","Calidad de Argumentos","2"," ","",""
"1821","GRUPO 10","14","20","Calidad de Argumentos","3","Si, esta acorde su trabajo.","1",""
"1822","GRUPO 10","15","23","Calidad de Argumentos","4","Fué precisa.","1",""
"1823","GRUPO 10","16","24","Calidad de Argumentos","0"," ","",""
"1824","GRUPO 10","17","25","Calidad de Argumentos","2","Faltaron pruebas.","-1",""
"1825","GRUPO 10","18","26","Calidad de Argumentos","3"," ","",""
"1826","GRUPO 10","19","28","Calidad de Argumentos","4"," ","",""
"1827","GRUPO 10","20","30","Calidad de Argumentos","3","No contiene pruebas de tiempo, peso, pero si lo explicaron y se sabe entender.","0",""
"1828","GRUPO 10","21","31","Calidad de Argumentos","3"," ","",""
"1829","GRUPO 10","22","32","Calidad de Argumentos","3"," ","",""
"1830","GRUPO 10","23","0","Calidad de Argumentos","3"," ","",""
"1831","GRUPO 11","1","0","Calidad de Argumentos","0","no pudo autoevaluar","-1",""
"1832","GRUPO 11","2","3","Calidad de Argumentos","0"," ","",""
"1833","GRUPO 11","3","4","Calidad de Argumentos","0","La presentación fue clara y tenía su código funcionando.","1",""
"1834","GRUPO 11","4","3","Calidad de Argumentos","0","No estaban coordinados.","-1",""
"1835","GRUPO 11","5","3","Calidad de Argumentos","0","Organización presentable y correcta.","1",""
"1836","GRUPO 11","6","2","Calidad de Argumentos","0"," ","",""
"1837","GRUPO 11","7","4","Calidad de Argumentos","0"," ","",""
"1838","GRUPO 11","8","4","Calidad de Argumentos","0"," ","",""
"1839","GRUPO 11","9","4","Calidad de Argumentos","0"," ","",""
"1840","GRUPO 11","10","3","Calidad de Argumentos","0","No tuvieron problemas.","1",""
"1841","GRUPO 11","11","0","Calidad de Argumentos","0","Faltó explicaión de como hicieron el programa a exponer.","-1",""
"1842","GRUPO 11","12","3","Calidad de Argumentos","0","Bien organizados.","1",""
"1843","GRUPO 11","13","3","Calidad de Argumentos","0"," ","",""
"1844","GRUPO 11","14","2","Calidad de Argumentos","0"," ","",""
"1845","GRUPO 11","15","4","Calidad de Argumentos","0"," ","",""
"1846","GRUPO 11","16","0","Calidad de Argumentos","0","No nos podemos autoevaluar.","0",""
"1847","GRUPO 11","17","3","Calidad de Argumentos","0"," ","",""
"1848","GRUPO 11","18","3","Calidad de Argumentos","0","Faltó los resultados.","-1",""
"1849","GRUPO 11","19","4","Calidad de Argumentos","0"," ","",""
"1850","GRUPO 11","20","3","Calidad de Argumentos","0"," ","",""
"1851","GRUPO 11","21","3","Calidad de Argumentos","0","Faltó fluidez, su presentación y comprensión del tema.","-1",""
"1852","GRUPO 11","22","3","Calidad de Argumentos","0","Muy bueno y entendible.","1",""
"1853","GRUPO 11","23","3","Calidad de Argumentos","0","Que sea en interfaz.","0",""
"1854","GRUPO 12","1","1","Calidad de Argumentos","3"," ","",""
"1855","GRUPO 12","2","2","Calidad de Argumentos","3","Cabe destacar que a pesar de su buena evidencia y soporte del tema, en el momento de proyectarla estipularon ciertos en el tema para asi establecer su desarrollo.","0",""
"1856","GRUPO 12","3","3","Calidad de Argumentos","4","Argumentaron todo de manera clara y precisa","1",""
"1857","GRUPO 12","4","4","Calidad de Argumentos","3"," ","",""
"1858","GRUPO 12","5","5","Calidad de Argumentos","4"," ","",""
"1859","GRUPO 12","6","7","Calidad de Argumentos","4","Completos y buenos","1",""
"1860","GRUPO 12","7","8","Calidad de Argumentos","3"," ","",""
"1861","GRUPO 12","8","9","Calidad de Argumentos","2"," ","",""
"1862","GRUPO 12","9","10","Calidad de Argumentos","3"," ","",""
"1863","GRUPO 12","10","11","Calidad de Argumentos","4"," ","",""
"1864","GRUPO 12","11","13","Calidad de Argumentos","4"," ","",""
"1865","GRUPO 12","12","14","Calidad de Argumentos","2"," ","",""
"1866","GRUPO 12","13","15","Calidad de Argumentos","4"," ","",""
"1867","GRUPO 12","14","16","Calidad de Argumentos","2","Más fluidez de palabras","0",""
"1868","GRUPO 12","15","17","Calidad de Argumentos","3"," ","",""
"1869","GRUPO 12","16","19","Calidad de Argumentos","3"," ","",""
"1870","GRUPO 12","17","20","Calidad de Argumentos","4"," ","",""
"1871","GRUPO 12","18","21","Calidad de Argumentos","3"," ","",""
"1872","GRUPO 12","19","22","Calidad de Argumentos","2","Si lo dijo muy bien pero no fue más claro y resumido el código","0",""
"1873","GRUPO 12","20","23","Calidad de Argumentos","4","Muy bien argumentado","1",""
"1874","GRUPO 12","21","24","Calidad de Argumentos","2"," ","",""
"1875","GRUPO 12","22","26","Calidad de Argumentos","3","Supieron sustentar muy bien","1",""
"1876","GRUPO 12","23","27","Calidad de Argumentos","3"," ","",""
"1877","GRUPO 12","24","28","Calidad de Argumentos","4"," ","",""
"1878","GRUPO 12","25","31","Calidad de Argumentos","3","La explicación si fue coherente","1",""
"1879","GRUPO 12","26","35","Calidad de Argumentos","3"," ","",""
"1880","GRUPO 12","27","36","Calidad de Argumentos","3"," ","",""
"1881","GRUPO 12","28","37","Calidad de Argumentos","4","Completa, cumplio con la expectativa, consiguió los resultados","1",""
"1882","GRUPO 12","29","21","Calidad de Argumentos","4"," ","",""
"1883","GRUPO 12","30","6","Calidad de Argumentos","4"," ","",""
"1884","GRUPO 12","31","22","Calidad de Argumentos","1"," ","",""
"1885","GRUPO 12","32","32","Calidad de Argumentos","4"," ","",""
"1886","GRUPO 12","33","30","Calidad de Argumentos","0"," ","",""
"1887","GRUPO 12","34","29","Calidad de Argumentos","4"," ","",""
"1888","GRUPO 12","35","33","Calidad de Argumentos","3"," ","",""
"1889","GRUPO 13","1","4","Calidad de Argumentos","4","buena argumentacion y resultado","1",""
"1890","GRUPO 13","2","5","Calidad de Argumentos","4"," ","",""
"1891","GRUPO 13","3","6","Calidad de Argumentos","4"," ","",""
"1892","GRUPO 13","4","7","Calidad de Argumentos","2","los argumentos no eran muy consistentes","0",""
"1893","GRUPO 13","5","8","Calidad de Argumentos","4"," ","",""
"1894","GRUPO 13","6","9","Calidad de Argumentos","1"," ","",""
"1895","GRUPO 13","7","10","Calidad de Argumentos","4","si es rentable porque tenia evidencia","1",""
"1896","GRUPO 13","8","16","Calidad de Argumentos","2"," ","",""
"1897","GRUPO 13","9","17","Calidad de Argumentos","3"," ","",""
"1898","GRUPO 13","10","18","Calidad de Argumentos","2"," ","",""
"1899","GRUPO 13","11","8","Calidad de Argumentos","2"," ","",""
"1900","GRUPO 13","12","20","Calidad de Argumentos","2","ciertamente tubo una buena investigacion, pero no se mostro una evidencia de la optimizacion","0",""
"1901","GRUPO 13","13","24","Calidad de Argumentos","4","los argumentos son muy buenos","1",""
"1902","GRUPO 13","14","27","Calidad de Argumentos","3","le falta codigo","-1",""
"1903","GRUPO 13","15","29","Calidad de Argumentos","2"," ","",""
"1904","GRUPO 13","16","32","Calidad de Argumentos","2"," ","",""
"1905","GRUPO 13","17","31","Calidad de Argumentos","2"," ","",""
"1906","GRUPO 13","18","11","Calidad de Argumentos","2","explicaron su codigo correctamente","1",""
"1907","GRUPO 13","19","28","Calidad de Argumentos","2"," ","",""
"1908","GRUPO 13","20","25","Calidad de Argumentos","2","falto resultado","-1",""
"1909","GRUPO 13","21","30","Calidad de Argumentos","2","falto mas prueba de analisis","-1",""
"1910","GRUPO 13","22","0","Calidad de Argumentos","0"," ","",""
"1911","GRUPO 14","1","4","Calidad de Argumentos","3","buena argumentacion","1",""
"1912","GRUPO 14","2","5","Calidad de Argumentos","4"," ","",""
"1913","GRUPO 14","3","6","Calidad de Argumentos","4"," ","",""
"1914","GRUPO 14","4","8","Calidad de Argumentos","3"," ","",""
"1915","GRUPO 14","5","9","Calidad de Argumentos","2"," ","",""
"1916","GRUPO 14","6","13","Calidad de Argumentos","3"," ","",""
"1917","GRUPO 14","7","14","Calidad de Argumentos","4"," ","",""
"1918","GRUPO 14","8","16","Calidad de Argumentos","2"," ","",""
"1919","GRUPO 14","9","17","Calidad de Argumentos","3"," ","",""
"1920","GRUPO 14","10","18","Calidad de Argumentos","0"," ","",""
"1921","GRUPO 14","11","19","Calidad de Argumentos","2"," ","",""
"1922","GRUPO 14","12","23","Calidad de Argumentos","4"," ","",""
"1923","GRUPO 14","13","24","Calidad de Argumentos","3","los argumentos del proyecto som buenos","1",""
"1924","GRUPO 14","14","26","Calidad de Argumentos","3"," ","",""
"1925","GRUPO 14","15","29","Calidad de Argumentos","2"," ","",""
"1926","GRUPO 14","16","32","Calidad de Argumentos","2"," ","",""
"1927","GRUPO 14","17","31","Calidad de Argumentos","4"," ","",""
"1928","GRUPO 14","18","30","Calidad de Argumentos","2","falto prueba del tema, pero lo otro si lo tenía","0",""
"1929","GRUPO 14","19","11","Calidad de Argumentos","4"," ","",""
"1930","GRUPO 14","20","28","Calidad de Argumentos","2"," ","",""
"1931","GRUPO 14","21","25","Calidad de Argumentos","2","resultados consistentes pero falto mas explicacion","0",""
"1932","GRUPO 14","22","0","Calidad de Argumentos","0"," ","",""
"1933","GRUPO 15","1","1","Calidad de Argumentos","4"," ","",""
"1934","GRUPO 15","2","2","Calidad de Argumentos","2","Se establecieron nuevos argumentos aunque fallo un poco en su reporte de el mismo","0",""
"1935","GRUPO 15","3","3","Calidad de Argumentos","2","No fueron consistentes en sus resultados","-1",""
"1936","GRUPO 15","4","4","Calidad de Argumentos","4"," ","",""
"1937","GRUPO 15","5","5","Calidad de Argumentos","4"," ","",""
"1938","GRUPO 15","6","6","Calidad de Argumentos","4"," ","",""
"1939","GRUPO 15","7","7","Calidad de Argumentos","4"," ","",""
"1940","GRUPO 15","8","8","Calidad de Argumentos","4","No explicaron con claridad las conclusiones","-1",""
"1941","GRUPO 15","9","9","Calidad de Argumentos","2"," ","",""
"1942","GRUPO 15","10","10","Calidad de Argumentos","3"," ","",""
"1943","GRUPO 15","11","11","Calidad de Argumentos","4"," ","",""
"1944","GRUPO 15","12","12","Calidad de Argumentos","3"," ","",""
"1945","GRUPO 15","13","13","Calidad de Argumentos","4"," ","",""
"1946","GRUPO 15","14","14","Calidad de Argumentos","3"," ","",""
"1947","GRUPO 15","15","15","Calidad de Argumentos","3"," ","",""
"1948","GRUPO 15","16","19","Calidad de Argumentos","3"," ","",""
"1949","GRUPO 15","17","20","Calidad de Argumentos","3"," ","",""
